HiggsM,DNN_score,DPhi_jj,OO1
125543.22,-0.064112,0.843804,-0.06594304
129847.24,-2.1024437,1.9624344,0.21679811
116927.62,-1.9173001,2.5272503,-0.30124024
119652.39,-1.7967907,2.3349512,-0.31653938
132301.05,-1.6638114,2.5939004,-0.001614495
131631.12,-4.1200824,1.3444221,0.024720684
118935.37,-3.6460104,1.992613,-0.18085699
127395.43,-1.910682,0.4695139,0.11674063
126234.0,0.6342983,1.5082033,-0.103923574
116041.64,-2.0688105,2.4919276,0.3564348
116751.07,-2.3137772,2.190413,-0.1194866
128821.305,-2.6555073,2.8875434,0.2317408
119765.5,-1.6641805,0.6622288,0.061542574
120495.16,-4.870298,3.0892394,-0.07125194
121403.31,-1.5468613,2.2047946,-0.9320545
127005.92,-3.517141,2.8361237,-0.12058155
118060.24,-1.2863477,2.1336944,-0.3185471
130587.66,-4.7339897,2.1819296,0.017597158
127720.92,-3.2533967,2.4646704,0.22043212
130637.4,-0.96918964,1.8094993,-0.21450502
125057.18,2.2555854,0.24224234,0.14366335
134866.7,-3.2711046,0.36076915,0.19238347
133734.6,-1.956308,0.5951927,0.071194194
133655.94,-2.7810416,0.53627264,0.58749825
130284.14,-3.7747388,2.5120168,0.56779164
132393.56,-3.0838118,2.4555802,0.012395676
126020.36,0.35515583,0.3442018,0.15014961
119219.27,2.3291252,0.08082223,-0.00942023
123118.63,-2.3233716,2.6419842,0.021639574
121809.32,-2.9387465,1.7794458,-4.47239
128692.22,-0.5142909,2.992509,0.0035449546
116208.266,-1.8736022,1.8985809,0.2012361
126908.445,-1.5098745,3.095743,-0.0028595119
120174.76,-4.153915,0.4087646,-0.03173441
115306.89,-1.8889914,2.7519317,-0.068541005
117234.734,-3.1157317,2.7842622,-0.29976222
118272.9,-3.1213388,1.3705627,-0.09890764
115234.7,-3.3866708,0.16516137,-0.11428922
128939.625,-2.0508778,2.0889645,0.13078272
122401.555,-3.1071851,2.0793502,-0.3926812
115437.734,-0.87964356,1.5628251,-0.06300891
121830.35,-2.946866,3.0927367,0.06783216
126591.43,-2.533653,2.1213295,-0.87016237
123946.41,-1.161865,0.5901854,0.21860659
115870.016,-2.6827931,0.27342463,-0.18384162
127347.836,-3.3438432,2.0754447,0.0442341
115521.92,-1.8272233,3.0937436,-0.06744082
119845.28,2.6619081,2.7395153,0.048465326
116737.33,-2.5466542,2.5864606,-0.046326622
121503.15,-3.0361948,0.7026632,-0.123298086
125831.266,-2.4046643,3.044337,-0.14678203
117568.414,-0.19680932,2.6245728,0.12849282
125468.66,-2.393468,2.9765916,-0.05767787
124425.32,2.0644882,0.8923951,0.37800786
126033.2,-2.6565042,2.2803714,-0.060405526
117823.6,1.7278825,0.8970171,0.25609973
124162.57,-3.6583934,2.5875835,0.21964149
130419.266,-0.9174794,2.8016062,0.15395771
121447.445,-2.0646803,1.1087466,0.037162848
125424.18,-2.8564436,3.062092,-0.0735528
115482.7,-3.2814887,1.8841652,-0.040142674
115698.586,-1.8308973,2.7765808,0.11118491
118495.3,0.14514819,3.1210775,-0.01517915
129753.14,-4.0800247,0.4458256,-0.061595626
115165.78,-2.113737,2.4007978,0.0373656
115413.68,4.096722,1.9913917,-0.13283949
117609.92,-1.8140695,1.8953534,-0.09593837
124645.05,-2.661151,3.089676,0.026880866
117374.586,-1.504545,1.8370109,-0.12984955
131627.52,0.92491317,0.77718514,-0.21869597
126390.59,-3.4188225,3.0682087,-0.06556837
129690.83,-2.4751978,2.3288398,-0.03655758
126538.46,-3.239238,1.3229246,-0.18834335
120338.56,-3.5894818,1.5805341,-0.21219234
116980.52,-2.0014057,2.6228597,-0.22993343
120900.78,-1.3374454,0.8692287,0.09230786
125005.26,-3.7864447,3.026002,-0.35135362
133401.14,-0.7215534,3.0176034,0.01385218
116836.29,0.3031042,0.41649497,0.073934525
119310.8,2.782128,1.6939746,0.083859436
129883.875,3.5052714,1.070024,0.17006037
120188.75,-1.9599923,2.5494676,-0.08523693
128411.16,-2.4145303,3.1080813,-0.4951155
118322.65,0.949701,2.6163325,-0.12957747
132312.72,2.9214797,1.8339467,-0.13287663
133075.55,0.35879883,2.847584,0.081847824
124268.14,-2.0355678,2.9539902,0.75055844
127025.83,0.4916998,1.622227,-0.108808026
121638.65,-2.755554,0.20274763,0.05799807
116537.3,-0.76030415,2.7972794,-0.6020574
123468.64,-2.2214355,2.6248243,0.17369701
133513.98,-1.5677615,1.4397752,0.55124855
133868.53,-2.3421638,3.049269,0.0669075
132901.58,0.5464585,0.70203316,-0.314823
120487.21,1.419002,1.4937495,-0.28906575
123061.46,-3.136936,2.6443045,0.120536044
117289.02,-1.7848068,0.6870629,0.122437194
119243.695,-0.5894645,2.490441,-0.14982313
130670.71,-3.65565,2.7031093,-0.17809309
129288.195,-0.93173045,2.7574093,-0.21202803
124678.06,-0.968804,1.8062236,0.20424633
119063.016,-3.7648234,3.1010365,0.05810738
121079.12,0.5657518,3.0920215,-0.0056894612
127399.8,-1.553306,2.4220266,0.115845405
133153.94,-3.290205,0.57371354,-0.13993834
116607.2,-2.131131,1.7412988,0.08313059
115887.62,-0.43103084,1.0642138,-0.08251424
123197.8,-0.25406662,1.7480481,0.24334532
126786.27,-0.63607216,0.5116823,0.107881844
121284.15,-1.2792699,1.6996465,-0.21149996
130372.56,1.5254871,1.9396361,0.4080637
126245.95,0.33246455,0.6368265,0.23099266
115486.414,-1.5303761,2.5263572,0.1794709
132948.03,-2.2861364,2.5094235,-0.33402565
120308.04,-0.85178983,0.55641055,-0.13622251
121358.08,-1.8726913,1.7430115,0.4637953
120621.94,-0.76589626,2.2936308,0.7332169
128945.47,-1.869794,0.62073785,-0.06919256
131461.44,-2.7115803,2.5381253,0.8899787
127577.28,-3.2687058,2.7038145,-0.46441266
121796.94,-2.3211076,2.9262438,0.059823338
120712.18,-1.2016358,0.27795961,-0.13837858
133985.23,-3.318196,1.3747476,0.0351353
115109.66,-1.6465074,2.4739652,0.0572574
123036.4,-2.0735102,2.9859815,0.032072987
133886.98,-0.050662763,2.5754352,-0.15457469
116865.516,1.721981,2.6607265,0.18386208
126930.78,-2.3621743,2.2604172,-0.5634259
115179.63,-4.18586,1.9622277,-0.12146524
124100.66,-1.215242,3.096424,0.028662173
134731.3,-1.2235243,3.049514,0.006359014
128396.04,1.9651377,1.897877,0.24626975
129646.27,-1.9174232,3.0849638,-0.19814058
125385.375,-2.0917647,1.0626704,-0.055076655
121762.38,-2.7849462,0.6069074,0.22780141
131830.08,-2.2948267,0.95654523,-0.23649883
128606.98,-0.7532159,2.8481193,-0.018150229
133812.19,-1.0662433,1.6355492,-0.08976644
121910.7,-0.12012896,2.7432308,-0.074866354
125711.67,0.24793236,3.0074253,0.5493032
133659.11,-0.1180266,2.5745924,0.5099617
117245.52,-1.457738,2.0075927,-0.3526578
130018.945,0.06190812,0.3104844,-0.09536586
118834.4,-1.6475062,2.045666,-0.10683463
127295.0,-3.0495157,2.293998,0.18339245
122373.4,1.0142164,0.7025645,0.32437575
116276.664,-0.53525907,2.2803545,-1.6965849
128176.65,-2.440441,0.36598378,-0.18591176
122768.05,-2.153816,0.8598366,-0.011322228
121767.7,-2.4178357,0.9770863,-0.13545544
120754.61,1.5493845,1.1313623,0.1431184
115618.41,-2.8667166,1.4365177,0.049735025
126937.46,-0.6428302,2.8249812,-0.10285298
122464.68,-2.7613804,2.8920171,0.040471073
116634.38,-2.815087,2.9277546,-0.05740527
132186.44,-1.1827835,2.3610616,0.12803222
129324.74,-0.17861877,1.3882682,0.08634804
129423.586,-2.641444,2.5090063,0.0053346544
116451.78,-0.5876808,2.8461852,0.031468287
132020.67,-0.76009256,2.0074208,-0.07750252
124388.91,-4.095367,2.2206955,-0.043988224
133911.97,-1.9634993,0.9492069,-0.06223193
133384.44,-3.209296,0.7083143,-0.19381212
125813.75,-3.2353966,2.4770715,0.056749616
133832.53,0.26568922,1.7903721,0.124317326
132320.4,0.24661714,2.1247532,-0.38758588
130028.74,-3.175371,3.0919833,0.030110048
128070.5,0.99721956,2.5960484,-0.72683585
122667.555,-0.653209,2.8211837,0.06266502
131422.98,-1.2774498,2.7896974,-0.09643449
119290.75,-3.326916,3.1124842,-0.01006132
119983.84,-0.26795325,2.6010356,0.090994336
122649.0,-0.5225796,2.649001,0.6488301
123457.22,-3.1767898,2.4058578,0.4249302
128564.88,-0.71481574,2.2145076,-0.08274218
125343.14,-3.152961,2.2736895,0.10319711
124288.74,-0.83758885,1.972024,0.5089869
121613.32,1.5386728,2.1296523,0.20141746
134789.73,-0.8492512,3.1111336,-0.028419128
120428.31,-1.9953209,1.3504517,0.34303725
122944.62,-1.7116354,0.5003605,-0.13251561
118257.516,-1.1002408,2.9754186,-0.12363102
134734.5,0.6841449,2.937993,-0.034084473
122492.92,-3.3821366,2.781421,-0.033554655
117556.04,-2.3702562,2.4388661,0.25099608
129323.12,-1.7748568,1.8649764,-0.4098389
120433.52,-2.3736405,1.319089,0.14728364
131163.25,0.9840575,3.0858407,0.8660837
131719.95,-1.9080834,0.013477802,-0.026311856
117300.0,-1.3137491,2.3714395,0.040134117
119047.4,-2.6925392,2.2697315,-0.037263975
119446.06,-1.40664,2.1884573,-0.21827623
131122.19,-2.5842307,1.4384146,0.27791578
129831.19,-2.2834346,0.5356803,0.08980187
116989.69,-1.9888391,2.8380282,-0.04676117
116530.5,-3.312275,2.17999,-0.16494104
118771.21,-4.030749,2.0632899,-0.14032863
119501.51,-4.119239,1.462189,0.026960177
130659.445,-1.0603355,1.5755104,0.11141171
115191.03,-2.052802,1.9189649,-0.1235909
132820.19,-4.148954,1.9249289,-0.5181197
123893.734,-3.3239138,1.0264114,-0.07746455
119142.96,-1.7476286,2.3656428,1.0716348
119927.484,1.2789248,2.3205345,-0.14010471
128195.305,4.08614,3.0719295,-0.10795235
126460.2,-3.3735447,0.5184399,0.20114852
119319.74,-4.437284,2.9901729,-0.028272985
130847.56,-3.9201221,0.3738134,-0.23163791
130407.484,0.03790002,2.8160205,0.14415781
122096.04,-2.4042351,0.29099348,-0.124233164
127004.61,-1.4546798,1.4499124,-0.22640558
119798.08,-1.5111966,2.018217,-0.059870034
123098.75,-2.1127357,0.78181195,0.56153685
131739.52,-3.370784,3.0848913,0.15840863
118186.04,-0.7555019,3.140372,-0.069335245
120365.13,-3.4462616,3.1001494,-0.17522964
127447.35,1.595389,1.8415947,0.23271571
127013.234,-1.7685015,2.229448,1.3833269
128093.3,-2.363205,1.887941,-0.07268676
122154.21,-1.2657126,1.5496328,0.2797282
122459.37,-1.8372338,0.8036078,0.04634972
125625.38,-4.0839467,2.361054,0.2558136
131253.36,1.1332718,2.9609218,-0.0037963719
130718.85,-0.8489882,0.49317312,-0.064508155
130922.26,-3.501813,0.65094554,0.19416715
121814.9,0.89680403,0.20406103,-0.008538524
126126.945,-2.3311403,2.8047183,-0.109924965
122882.9,-0.9185514,3.0060337,0.119418174
131965.95,-0.12780127,1.7726779,0.32266712
133931.36,1.92544,2.9806714,0.34537613
126077.38,-3.0123265,0.5472421,0.06177928
120331.56,-0.090786375,0.13402855,0.012460091
125439.8,-3.3490741,2.79041,0.004357498
116927.43,-3.2441244,2.542365,-0.17079377
120762.89,0.5083825,1.7661496,-0.19418919
133565.42,-0.28086025,3.032485,-0.318256
116082.15,-2.8686392,0.21036947,-0.026885804
115982.92,-1.0760463,2.4305453,0.17273834
124607.01,-1.2956226,0.8363136,-0.34307608
129908.305,-2.036386,2.5990827,0.20206875
123700.95,-0.53706884,2.0227592,-0.09048766
121186.164,-0.8998262,3.120697,-0.031251628
126064.41,-1.91649,0.20293736,-0.08302491
119494.63,-3.3461096,0.5686239,0.43930632
131589.6,-2.8371007,0.5885994,-0.10413818
121573.48,-2.5550942,2.6434648,0.06677466
132725.83,-2.5196831,2.946907,-0.10941625
128864.56,-2.5828397,3.1101346,0.09895838
127137.93,-1.197415,1.537445,1.3499756
121248.32,-1.115706,3.055336,0.14784029
126956.82,-1.8247097,2.5274441,0.034186274
130775.945,-1.7237986,1.9836915,0.5349449
133042.52,-2.3870924,2.0219371,-1.1155514
124968.27,-2.119869,2.8809774,-0.03261111
126937.305,-4.2460966,2.645178,-0.09739145
119037.89,-0.3745081,0.47491813,0.096385114
123014.68,-2.3310654,2.8336673,-0.00055521907
118873.03,-1.6971568,2.4749928,-0.060896333
130278.76,-2.669501,1.0675896,0.064911366
130744.42,-0.524755,0.26409078,0.03061474
127536.94,-1.9876904,2.6989067,-0.3390427
128614.58,-1.9235407,2.580692,0.29785493
132675.61,-2.146899,2.0992868,-0.9063803
123971.88,-1.7598827,2.1833928,-0.47290546
126132.734,-2.6134405,1.711432,1.0510129
127724.49,-1.7378706,3.1128335,0.020453118
131338.64,0.9680362,2.5472467,-0.11099548
121388.055,-0.14858106,2.1066062,-2.512678
134119.3,-2.229795,1.0693898,0.66659653
128487.61,-1.8410115,2.3632023,-0.21185403
134779.14,2.927362,0.6846329,0.09079369
115432.914,-2.9924219,2.6290812,-0.13691698
125123.25,-2.138954,2.3289392,-0.13548586
122680.35,-1.0336908,1.3463913,-0.089579105
117999.54,-3.1133084,2.726133,0.025161413
129748.15,0.17812358,0.60304236,0.13704386
134226.53,-3.6590989,1.0787197,0.12995686
131642.98,-2.9533823,2.521994,-0.2387378
115801.664,-2.1636198,2.7661312,-0.22201583
123358.836,-0.17045303,2.4588084,0.19670016
124677.3,-1.374655,2.6760676,1.4907751
134081.48,-2.4174962,2.7199254,-0.09165824
120059.38,-2.6668603,0.77165294,0.035885785
124681.85,-3.1791923,2.1011486,-0.06149473
122897.34,-0.7139377,2.9182646,-0.07805624
128509.586,0.87669945,0.84832025,0.31074652
125148.3,-1.5192528,0.18234098,0.025032135
133680.88,0.15220848,0.048192024,0.028766925
118808.516,-2.7049322,2.9596157,-0.0927781
118755.11,0.18575716,3.0114388,-0.13369091
125427.43,-3.3640044,2.870737,-0.26844412
118034.19,-0.95514196,2.0692656,-0.15859866
116376.58,-0.49711135,2.0655022,-0.36361226
116162.09,-0.5944272,3.1380427,0.065382786
127859.055,-0.571182,2.6470492,-0.05053357
121482.9,-0.613936,1.2048596,-0.27304837
121931.4,-2.6254146,1.3735566,0.07183519
116260.4,-1.813478,2.9043202,0.1429749
116885.05,-1.4658101,2.3457508,1.3203279
133630.31,-1.950704,0.11873746,-0.3777846
119604.44,-0.39877155,0.38686132,0.05074802
116094.555,-1.6471518,0.124940515,-0.17773841
119258.67,0.7930274,3.0219164,0.037925117
122842.77,-1.4685673,2.9632812,0.23774734
128394.37,0.16716065,1.7368611,0.2585131
118525.445,-2.5173228,0.72243863,0.15359825
125710.96,-0.89650846,1.9521044,-1.7323161
117790.17,-2.838526,1.8063598,0.22978166
119096.36,-2.051133,2.2173965,-1.6300657
120006.86,0.68521875,3.0286438,-0.038134474
116551.5,0.7020823,0.3341024,0.13893554
128760.36,-0.02730015,2.5547667,0.18321565
131571.33,-2.080041,2.9027894,-0.058587212
122925.305,-2.998456,0.5280683,-0.07748221
129086.016,-0.9145458,2.9284437,0.016814658
123469.03,0.17952172,3.0177107,0.03999562
134261.42,-1.6204048,2.4970987,-0.19203748
118979.67,-0.46744448,0.09217954,0.021541812
120447.25,-3.7229273,0.905674,0.15880756
115738.266,-2.858233,2.3331592,0.2524463
126094.875,-2.2930217,3.0608702,-0.1304101
132210.86,-3.5170221,1.6862005,0.2009609
123402.0,-2.2744985,1.8890741,-0.24089096
132694.47,-2.042992,1.8501879,-0.10415123
128279.195,1.5514705,3.0805507,0.059670933
116856.12,-3.520176,1.7471443,-0.07344329
124724.734,0.69861805,1.7923802,0.36169103
121768.44,-2.5436754,2.4593298,-0.400498
125647.09,-2.941389,1.4659687,0.09728506
124551.32,-4.2383966,0.8984862,0.013911006
133372.14,-2.5914898,1.6347606,-0.21305922
119530.016,-2.2367065,2.077817,0.7138309
124271.336,1.0236744,2.94169,0.5148133
117380.75,-1.6332067,2.0508323,-2.8046603
127609.11,-3.1928318,0.6223557,0.3498036
115942.516,3.0130432,0.43007374,0.11271669
131445.64,-2.448664,2.8595576,0.028179817
117732.98,0.015033283,1.0470115,0.32869557
130986.56,-0.3656906,3.0284111,-0.05108334
116091.25,-2.5767205,2.1699092,-0.16954304
123154.66,-2.8662038,0.68014634,-0.047607716
129098.2,-1.0862669,0.4080521,0.13874316
132734.36,-2.8111713,2.94142,0.004850267
127388.63,-2.63151,2.9093766,0.15375873
126846.234,-1.6526122,3.030285,-0.022391697
133614.84,-0.42406702,2.1437838,-0.3424757
122329.016,-2.0831554,2.5885377,0.608497
127967.31,1.5793644,2.814383,-0.21316598
118281.27,-0.81760186,2.996427,1.0048044
115706.37,-2.0621924,3.0892081,0.040613454
116612.55,-1.7038349,0.46273828,0.050818298
126250.52,0.6135813,1.2564087,-0.10004168
132209.31,-2.319372,2.3003907,0.26915795
122986.25,-3.8494072,1.8586247,0.17216878
120875.875,-2.4960856,2.6850364,0.15234949
129426.7,-3.2824469,2.5913317,0.3413391
124822.57,-0.9263786,2.6490662,0.5838564
127375.23,-2.3119934,1.3480952,-0.04409783
124904.555,-2.8082948,2.7490473,-0.42613092
129372.07,-1.8377907,2.7374349,0.0005383363
134436.47,-3.1389647,0.4192028,0.13590749
132067.58,-3.4629357,2.8741937,-0.043675058
117654.77,-3.233905,2.9946208,-0.046364527
118353.48,-2.5630875,2.0932648,0.3060971
129091.695,-2.8317373,2.9601095,-0.061605114
116134.98,-0.555029,0.53215694,0.24461046
126885.016,-2.4496164,1.6172005,-0.207021
115446.08,0.7548009,0.15322626,-0.028100487
125299.16,-3.473331,1.6274441,-0.14697091
124996.13,-2.7274635,2.423864,-0.03297195
117180.07,-1.5004224,2.9965131,-0.09967758
127422.85,-3.1689377,2.3712354,-0.007588687
131405.61,-1.7490795,3.1392534,0.060330145
117514.9,-3.2136288,2.3188326,0.30479228
122912.8,-2.5022078,2.7992053,0.060020704
132489.0,-1.703685,2.3832066,-0.35441998
117412.74,-0.6924577,2.0678792,0.62304425
116779.58,-1.8739904,1.860082,-0.283656
127814.32,-2.498824,2.9129207,0.2688574
128591.77,-1.8696007,3.1219454,0.07908997
119639.7,1.5077099,2.695458,0.22001675
132349.39,-1.5333875,1.3297238,-0.10563878
127595.99,-2.001676,2.4005706,0.22081412
122571.734,0.6718389,1.2298695,0.3084615
121393.4,0.40609506,3.0397072,-0.03252915
130037.93,-2.8472025,3.121388,0.11646444
119720.23,-2.8404717,2.6592107,0.23999889
130910.17,1.564275,2.8151712,0.05029914
124840.52,-1.0634296,2.5337656,0.15531151
132512.7,-2.607298,2.212152,-0.4062607
131688.03,0.09259342,1.9947183,0.29768154
124749.34,-1.8138138,1.9624317,-0.06204089
116135.57,-3.193267,2.1157558,0.16388386
115650.586,-1.7703053,2.9560094,-0.04571228
128258.45,-3.9683554,0.34610224,-0.04721318
115837.195,-1.24841,3.0193675,-0.041507944
133899.48,-0.2876808,2.740191,0.2726493
122190.6,-1.888933,1.6609633,0.92220753
129324.92,1.3038516,0.6885622,-0.24916956
119413.5,-2.571944,2.2807827,0.7491415
124725.01,-3.2613962,1.9173268,0.26221117
118437.305,-3.2882476,0.7150028,0.13067718
115521.45,-2.5066447,2.8064177,-0.024504794
130485.97,-2.1567678,1.0061989,-0.061628763
133571.45,-2.4080544,2.9716446,0.109496914
124784.89,-0.25474223,1.7886105,0.19179465
130656.99,-3.9257529,2.4672632,-0.2642712
133718.84,-3.0643423,2.827958,-0.043803677
121752.66,-0.2290289,2.284515,0.30548307
116446.055,-1.4559448,0.8345139,-0.24788237
129989.98,-1.9812936,1.3832928,-0.24324708
116887.32,-3.1622806,1.7790289,0.14770602
122268.53,-1.0142335,1.3249352,0.7229318
116024.46,-1.9494604,0.19587612,0.0009120467
119318.67,-0.4653866,1.4498022,-0.24810357
119162.36,-2.696127,1.1887692,0.13922086
118437.19,-3.7917488,0.8828385,0.16501117
116668.586,-3.6325448,2.4179845,-0.33886674
129579.7,-3.3067558,2.69526,-0.11393189
117299.03,-0.08078646,2.5024838,0.14170729
115956.33,-3.8189304,3.1260414,-0.034175217
132719.7,-0.9374766,1.2439797,-0.6620508
115165.66,2.833297,3.002924,-0.025038648
126364.984,-0.1402044,0.26096532,-0.29330406
123617.32,-3.1025302,2.2842355,0.23537622
123340.13,-2.1703231,2.1272979,0.034654856
134459.97,-3.6263514,2.523997,0.084714554
117176.02,-3.04695,2.264761,-0.31334877
132677.44,-0.32126474,2.4504714,-0.13010682
134314.9,-0.6595049,3.0842502,0.016860785
118233.766,1.7208948,3.1378083,-0.0051733754
118176.59,-0.06947904,1.7162198,0.2682491
116541.14,-2.1163852,2.809169,-0.274411
134716.02,-0.9766133,2.6784801,0.1751187
129011.2,-0.963055,2.0827916,-0.30161917
125228.54,-0.52594405,2.4842174,0.151873
120921.08,-1.4507439,2.9694014,0.04567501
130556.29,-1.2136608,2.3337188,-0.020565812
119913.82,4.0877323,0.59126425,-0.35684332
118848.64,-2.6005678,2.9398851,0.20757471
120952.74,-3.186385,1.8978736,0.6227184
123360.3,-1.1716322,2.9058697,-0.025414445
132968.33,-3.091982,2.8889816,-0.21457164
131600.31,-2.0471718,2.1118178,-0.04904171
115543.55,-3.1323266,2.950227,-0.13222711
121307.516,-1.2996347,1.1985469,0.05941655
132803.58,-3.7718358,0.65286887,-0.27755618
117461.77,0.26678354,2.2431898,-0.12931278
130754.61,-3.21028,3.090742,-0.022411136
118850.96,-1.4757372,1.9128294,0.39080215
119611.805,-1.7625548,2.8220286,-0.08399396
132519.25,1.9996148,2.5763016,0.06031605
127294.13,-1.0187234,1.8228061,0.08375982
118283.83,-2.7178352,1.0561756,0.09087096
127894.51,1.8859208,3.032154,-0.21170321
122250.94,-2.334123,1.7601596,-0.073344044
134588.55,0.35895422,1.2265024,-0.603455
132300.39,-2.7963235,2.7544298,-0.20761895
123579.26,-2.3209727,1.8688376,0.1292625
118389.98,1.5962839,2.1380107,-0.094969496
131401.92,-1.5833342,0.28027165,0.014136469
122847.445,-1.7808431,1.4376559,0.82833093
122400.3,-0.31210816,1.2532222,0.50362366
123958.63,-3.2556024,0.5398384,-0.0072926884
115826.664,-2.1384785,2.8915732,0.03179209
116841.58,-3.4439597,2.9947767,0.13377701
129929.88,-3.608436,0.31118393,0.078505345
132205.0,1.2427834,0.9853903,-0.08388953
123618.86,-0.7430572,2.8374777,0.09653374
120103.41,-0.8514988,2.4442594,0.22030953
127301.195,-0.50303954,2.686113,0.11139048
131121.86,-1.9287732,1.0393631,1.136605
120168.87,-1.7737935,0.7786108,-0.06841585
118612.82,-1.053481,1.0079211,-0.28130448
115070.83,-0.87862754,2.855642,0.14599538
130714.234,-2.92356,2.8133273,-0.104851134
127129.09,-1.8184458,1.9085824,0.08834395
119833.42,-1.0562459,0.9065225,-0.23582672
129282.94,1.5142596,2.848837,0.02269578
116502.18,-2.7541099,2.4658334,-0.58033246
126927.79,-2.4209654,0.62755096,0.47735792
119306.805,-3.955839,2.5470214,-0.007447553
117444.78,-0.10275471,2.9650364,0.0027933295
116100.15,-0.6900146,1.4936703,-0.3022886
123539.21,-1.3195996,1.1246548,0.35376495
115400.49,0.7399411,2.7369573,-0.3546248
115256.914,-2.0419354,3.0097408,0.0067877104
120654.4,0.57883555,1.6800424,-0.18448119
122188.26,-0.48467863,3.0565414,-0.25968853
128623.945,-3.0070195,3.060816,0.01306943
132366.0,-2.8001125,2.8900032,-0.045588654
134595.58,-2.796742,2.5122743,0.5007246
122581.6,1.396525,2.5146446,0.09240556
134526.48,-0.76686484,2.8634713,-0.04580047
116216.695,-1.8813326,1.9841412,-0.07257198
118248.28,-0.1642877,2.158848,-0.09933363
119113.625,-2.7962785,0.77283394,0.10614069
126521.43,-3.6729355,2.4250314,-0.0010856999
118659.625,-2.8057508,2.6785853,0.021581087
132144.25,-2.8328712,2.5873258,-0.1208774
115944.35,-0.48683688,2.3926244,-0.026974654
115703.836,-2.805471,2.9262598,-0.20233856
119204.26,0.099819355,2.7497392,0.22629197
124577.69,-0.8378664,2.805914,0.07509139
129289.96,-3.0697947,1.5929974,0.7066934
117721.125,-1.1243911,0.8644248,-3.350128
128545.26,-0.33777508,2.7039235,0.1432112
127460.734,-2.9852383,1.5210704,-0.43247452
130602.42,-0.5605757,2.6828787,0.072050825
133774.81,-2.373449,3.0924006,0.055839192
115370.266,-1.9153734,2.602008,-0.5987678
122413.97,-0.7496257,0.78693825,0.10770236
126766.92,1.2299387,0.5302413,0.64918125
126234.82,2.1689937,2.8443055,-0.021571275
130249.33,-2.2979007,2.2443714,0.22419871
116036.72,-3.0209825,1.5546347,-0.0077981106
128001.5,-2.4276829,1.7771777,0.544197
115606.48,-2.049817,2.4960024,0.09923249
125797.51,-1.9451643,0.36630845,-1.256342
131192.77,-2.2805407,0.8645179,-0.08416681
122065.27,-2.2926857,1.6515566,-0.028866362
115312.42,0.4747885,2.5988367,-0.029356934
116262.17,-1.2130742,0.25863016,-0.031284504
121035.52,1.5864904,1.742184,0.2405588
130253.86,-2.9771757,0.1699403,-0.008094532
117480.33,-1.9187003,0.9175393,-0.022101866
116231.75,-2.7033887,0.11976671,0.019484926
115565.0,0.86099625,2.4930491,-0.34325558
127777.016,-2.5440156,2.4741826,0.53731656
132782.25,-2.731194,2.5513544,-0.014628211
132735.69,1.935283,1.0348597,-0.12288177
118908.4,-2.953387,1.3709359,0.22279194
121391.59,0.3839651,2.3158967,-0.40287447
117085.18,-2.9175296,2.762836,0.00851693
122805.81,-1.9285043,2.1521316,0.04599454
128591.07,-1.8622886,1.6672715,0.60510427
132323.23,-3.1298149,1.1493835,-2.1914942
117992.87,-2.0196803,0.4752426,0.06999613
119258.02,-2.2233045,3.108789,-0.013960884
122807.82,-4.2628484,2.9519506,0.009134393
134605.02,0.6150136,3.0558774,-0.0064670155
118975.8,2.6849198,2.6109452,0.17583127
130967.6,-1.742079,1.6246352,-1.3306916
121037.18,-2.7038126,2.900165,0.030026749
124533.43,-0.7664336,2.338107,-0.14582294
127746.414,-0.119330786,0.4869702,0.056981202
117314.02,0.80864674,1.8370576,0.3508652
116485.32,-2.2632384,2.8700886,-0.00814504
129954.99,-2.0061011,2.4359899,0.05281018
134142.25,-3.5381835,2.9150567,0.5304924
116206.91,-0.38108787,1.570601,0.48787886
129523.16,-2.4923162,1.6299493,-0.17984752
130820.695,-0.8469116,1.7978593,0.08312613
120324.26,-1.8215423,2.6885993,-0.98242915
117728.9,-2.8683999,1.6804534,1.0128329
121268.07,-2.015478,2.8635757,0.09011878
124295.086,-3.889626,0.7927935,0.105668105
118193.305,-2.6172907,0.96053183,0.085477576
120332.625,-3.7304816,1.3551285,-0.21832067
124767.43,0.79769105,2.6281312,2.5712361
133908.53,-2.4704418,2.581994,-0.013890921
133746.06,-2.5192282,0.072449684,-0.041930016
132828.86,-2.8753805,2.1480355,-0.59877354
115816.266,-2.5169196,2.5149431,0.020505235
122423.18,-1.6693336,2.3595977,0.46840537
130084.89,-1.9192822,2.8602362,0.29885018
116161.91,-3.1963844,1.6973573,-0.3032888
121701.33,-2.2480423,2.465197,-0.15947744
128415.83,0.3417558,2.7585113,0.008813289
115145.19,-0.49195814,0.6260568,0.062423237
119862.5,-3.5663788,3.0223198,0.085756525
121368.016,-1.8418676,2.7534537,0.31600046
120346.42,-1.51475,2.2755344,0.1709666
130981.945,-2.9663763,2.856267,-0.08129915
130243.39,-0.94960856,3.0126038,-0.10523145
129181.195,-3.012199,1.8812817,-0.16999125
120373.29,-1.0900656,2.997418,0.123373
129771.55,-2.4283702,2.7819855,0.115391485
133037.77,-2.3404956,2.341476,0.0919244
128669.89,0.12004735,3.1053598,0.011634903
126589.13,-1.6310868,1.2176161,0.35931453
115692.42,-3.1426747,2.9440827,-0.029869288
