HiggsM,DNN_score,DPhi_jj,Eta_jj,M_jj,Njets,OO1
119761.33,-3.330027,0.4091879,3.2683837,220022.58,2,0.29589984
127127.734,-2.0145383,3.0393827,2.616632,190163.22,2,0.07231412
123008.06,1.9270537,2.7599657,3.4890249,327821.06,2,0.095501654
120549.26,-0.0026029819,3.0197234,2.4083285,305111.66,2,0.0008883692
134983.16,-1.4224735,3.1180193,4.280521,685263.56,3,-0.27608228
118445.15,-2.8489518,1.5661206,2.7855225,139349.6,3,-0.11574393
127830.195,-2.3341632,2.3046575,5.303484,515516.22,2,-0.02735225
123176.58,-2.509152,1.7223358,6.211849,914427.4,3,-0.09460569
119468.03,-3.4047024,2.2965875,2.1528215,165744.89,6,1.0921527
117556.38,-3.102117,2.2390141,2.7821493,190863.81,2,-0.028632902
120943.71,-2.0120854,2.7781107,6.5092916,884516.4,4,-0.017637003
115592.64,-0.52723026,2.7278738,4.2726016,297606.84,2,0.01860019
121711.38,-2.8165712,1.8853686,2.5912566,191486.7,3,-0.74912846
122339.41,-2.0492306,2.663341,4.4666204,337959.03,2,-0.002107591
123741.56,-3.4844022,0.80185306,2.3205233,93667.13,4,-0.094816126
118693.86,-2.9547691,1.4471358,3.058239,271740.88,4,-0.13043676
123517.8,-2.0187793,2.7520278,2.3192406,211237.42,3,0.10903509
116796.84,-1.6918832,2.2536514,2.3930655,256009.62,3,0.24632977
124583.9,-1.9350791,2.8499973,3.1950867,688295.5,4,0.6103506
129937.24,-1.6977658,0.63081264,5.169566,505348.88,3,0.0584926
122053.13,-1.8638402,2.148151,3.871585,352717.72,2,-0.30904946
125979.7,-3.9796338,2.4254491,2.943678,188087.81,4,0.0055078412
120529.375,-2.1069648,1.8052379,3.1271071,281395.8,4,-1.0709606
134761.44,-1.8102916,2.1047435,2.4802485,189780.61,3,0.16318527
116267.03,-3.478156,0.16644526,7.6519766,1.4860025e+06,3,0.06346148
122581.24,-3.5182927,1.1513586,2.2305918,162714.62,12,-0.596018
124148.93,-0.625707,0.026450157,2.9326892,154822.88,4,-0.0043101944
119537.484,1.1958661,0.3394947,4.97182,493965.22,7,-0.03668442
116100.17,-2.1816766,2.8258862,2.0271456,682486.2,4,0.41066328
119898.734,-2.9653435,0.23246074,5.612771,778200.7,4,-0.04935524
131214.06,-3.867969,1.3046885,2.047201,170070.33,6,-0.29485202
132640.47,1.506957,0.4225185,6.6793447,971065.75,3,0.03819501
120773.76,0.37426138,2.680281,3.4038792,402230.53,3,-0.28677127
122679.71,2.4075415,1.6513213,4.8853364,655840.94,3,-0.2245207
126941.11,-1.8747977,2.503619,4.07437,553962.56,3,-0.03086762
116290.51,-1.1002871,2.9700422,2.1867123,237771.53,3,-0.08473044
124915.63,0.31322294,2.9711208,2.5717146,241670.84,2,-0.015429592
119108.086,-1.6336904,2.7333531,4.30122,950401.75,3,-0.39611247
120203.07,-2.165543,1.6528683,4.7890916,387660.97,3,-0.04958574
118138.84,-2.9393396,2.6899023,3.4517589,3.2666892e+06,9,4.2539215
117042.46,-2.6640997,3.102343,5.049467,653899.75,3,0.055205543
127408.234,-2.999529,2.9701114,2.730123,231349.48,2,-0.04962316
117994.09,-1.0509928,2.7508621,2.9747436,247690.19,3,-0.079921216
119618.86,-2.2932134,1.6822476,2.90045,155504.72,2,0.35739008
118287.39,-1.530947,2.584653,4.862571,366547.12,2,0.06813745
126535.53,-3.399604,2.8180006,2.5507812,138744.97,2,0.07704644
123646.93,0.22805235,0.101331234,3.4710112,224210.16,2,0.0052199364
124472.22,-3.5063074,1.7538983,2.2649815,124647.41,3,0.2618755
118270.01,-0.6001663,0.15066886,3.9771283,350769.47,2,-0.0438806
128359.47,-1.4176992,2.3615127,2.6591034,236894.7,3,0.2315511
116897.234,2.5369794,2.5155172,7.2423344,6.4123205e+06,6,-0.24414761
125161.85,-2.3179324,0.6719973,3.0097494,228051.98,3,0.6697591
120207.61,0.73607403,1.9961115,4.6994004,922521.6,4,-0.25238532
123641.484,1.8927877,2.8536737,4.283451,524414.25,5,-0.08246247
133140.84,-2.0751295,3.0181253,2.3661232,254693.2,2,0.032941747
128645.29,2.6709573,2.6398153,5.5748663,842948.56,4,0.10520776
128542.0,1.2094436,1.030201,4.011838,383434.2,3,-0.18101496
119445.97,-3.1785634,2.6984475,2.300537,139481.64,2,0.17800969
130716.97,-3.1151438,0.8429978,2.1559024,390183.3,3,3.0416281
116341.72,-2.7662172,2.6261377,3.5653095,374669.22,5,-0.17237191
134039.66,0.26145646,0.667152,7.754585,1.9804214e+06,2,0.056261644
127065.98,-2.8455806,2.923206,4.2014146,513876.4,4,0.02722502
131626.38,-3.6569946,0.59746325,2.988008,232149.55,5,0.20989996
115169.8,-3.0018404,3.1002147,2.4115846,225693.45,4,-0.14573035
130389.734,-2.0897608,1.9425507,3.0598495,215633.34,5,-0.17751679
116134.484,-0.3128034,1.5071858,2.5184855,435566.03,3,1.8842844
122362.305,-1.1662226,1.6457115,3.9072104,655469.6,2,-0.23210683
131985.89,-1.8073695,3.0384507,4.174524,389690.22,4,0.11367825
119335.14,-0.8063263,2.9435122,4.0236783,522064.12,4,0.07935638
134055.69,0.29039425,0.55350935,6.8690534,1.2920185e+06,3,-0.05168125
128349.875,-3.962389,0.41878095,4.038736,374555.44,5,0.13486965
117470.09,-0.81254286,2.9614506,6.1196384,785250.75,2,-0.012089693
117841.99,-1.1216118,0.17851567,2.7740893,182483.61,2,0.058583025
124477.625,1.7117505,1.632537,5.454897,743801.44,2,0.10814602
117270.62,2.4453037,1.8891084,2.6352215,383670.16,2,-0.5966045
134323.97,-3.6731803,2.349875,3.102972,501853.7,6,-0.89310724
130664.875,-2.0532858,2.0655363,2.8819635,299185.03,5,0.683114
123694.96,1.1606014,1.3453466,4.5650997,1.8554244e+06,4,2.0687945
131343.2,-3.1161218,2.3329637,7.1326866,1.2873191e+06,5,0.025633449
133405.39,1.6414464,3.0848827,5.5957584,853752.75,2,0.031967893
127984.94,-3.1023314,1.2858591,7.215782,1.4048979e+06,7,0.06463354
117571.21,0.12136349,1.8262402,3.73794,234329.69,2,0.16969939
127755.42,-2.2498548,2.5115755,2.6619077,175511.45,3,-0.24372658
121524.51,-2.235816,2.3967996,5.9743004,1.1548992e+06,9,-0.06379403
133783.73,0.62055963,1.5639772,2.2392867,267708.84,4,-0.8298856
122837.64,-3.7617571,2.5859654,2.1452239,165232.48,4,-0.0649161
130242.67,-3.164638,0.2189739,6.1112337,665857.4,2,-0.00030660117
117908.05,-2.709638,0.9325533,5.1616764,479161.4,3,-0.055304673
125046.55,-2.9072385,1.5194916,2.1934896,179606.94,5,-0.22071506
117395.16,-2.2453163,2.282999,6.028844,1.1878025e+06,7,-0.022670137
131347.53,-0.2709001,0.65429485,2.9566855,229011.64,2,0.13404207
117547.875,2.2553787,1.0123806,3.931969,448259.9,3,0.41582912
133310.88,0.018237522,0.29761988,2.2407148,274372.28,2,0.33805346
115366.88,0.016668342,0.3390128,3.624669,356427.0,6,-0.113192126
115597.46,-0.801416,3.1255524,5.415925,584508.5,4,0.016406594
133770.44,-1.9513553,1.6703987,3.4306502,353911.12,4,-0.13359408
122093.03,0.2930448,2.3861895,3.9001513,1.120079e+06,5,0.9862199
117487.32,-3.7296722,1.0660012,3.5161989,252052.67,2,-0.113737576
120825.27,-2.6043262,1.5702832,4.205826,268684.6,2,0.002335127
119538.38,-1.4566495,1.2391369,3.6807446,259169.97,3,-0.20401198
122795.914,-2.8745604,2.6756222,3.5175347,238191.58,9,0.25303233
115328.78,-3.025017,2.8128161,2.105506,104155.29,3,-0.08573558
122256.76,-2.2416816,2.828365,3.05592,326340.47,3,0.015821772
128738.41,-2.0281806,1.8462052,2.582696,198552.42,3,-0.2068156
131992.19,-0.9808116,2.8346276,3.3151145,244663.08,4,0.018119603
115322.805,-1.5993389,2.5047758,3.2142425,399072.03,2,0.17834191
123162.01,0.4551109,3.1170492,4.6789484,1.8123035e+06,4,0.717747
122022.11,-1.9688642,2.2171545,4.3813214,878683.4,6,0.0016947013
127257.28,-2.084141,2.1257467,2.0574105,154723.53,3,0.22570492
117629.06,-1.447657,0.7158977,5.279109,635707.7,3,-0.02644432
122391.516,-2.5085042,0.13114628,5.6072955,513252.06,3,0.01698644
126872.84,-2.9220657,0.120539546,3.8972776,462902.38,11,0.032345288
118916.984,-0.03971845,3.0836933,4.484175,2.0102208e+06,3,0.22148839
116461.195,2.7306209,1.60884,6.011766,807223.06,2,0.112181
133945.44,-2.1743627,2.6193748,2.0094144,123430.94,3,-0.020605015
117522.59,-0.64737445,1.808083,2.6158183,271519.06,3,0.80011356
116332.695,-1.6293377,3.0613282,3.3571033,224834.56,3,-0.029440267
116267.15,0.45720795,2.285324,2.4706955,217830.12,3,0.3350888
127854.125,-0.60363865,1.3303607,5.2436237,688071.06,3,-0.08641857
125754.24,-0.37326136,2.8872662,5.084263,485916.38,6,0.08240513
116972.94,-0.14727853,3.0484085,2.5079296,250557.1,2,-0.14228594
125677.79,-2.5342538,0.7378591,5.804244,629804.94,4,-0.07512897
119748.484,-1.933624,1.690805,3.3802867,281044.75,4,-0.106245406
126173.13,-2.8790956,2.2965539,3.29069,288669.03,4,-0.3878634
116829.734,1.4190111,3.0814848,4.875953,2.4364425e+06,2,0.047839906
115481.73,-3.8873343,1.7049167,2.7651274,145975.1,2,0.42489105
118386.73,-1.4104029,2.4523718,6.45964,879820.3,4,0.00090044533
117406.19,-2.4703135,1.0448997,5.0201015,413151.16,2,0.040358573
134585.02,-3.419867,2.5777,2.088854,181612.75,5,0.24068971
126472.55,4.081171,1.0362724,7.7399454,2.6204922e+06,2,-0.12404918
126339.0,-3.4987156,2.035289,2.3024795,106735.836,2,0.023140263
128127.016,-2.0792303,2.7947962,2.459378,235356.33,2,-0.1441527
127160.91,-1.2706119,0.8096459,2.591655,213986.7,3,0.37098753
115662.51,-0.4406742,2.6757586,6.2792034,1.578253e+06,5,0.016872019
134347.78,-3.6353118,2.0442529,2.3766046,129568.266,2,-0.17649555
115789.43,-1.7797768,2.7222703,2.8390646,499617.5,4,-0.4176885
131420.83,-3.894381,2.2725172,2.5603456,406877.3,4,-0.24413379
115090.02,-1.795186,2.4196754,2.8835166,139741.39,2,-0.049934633
118733.375,-0.97946125,2.8347168,3.1144423,464959.88,4,-0.28576165
116098.18,0.149201,1.6059035,5.7168064,550110.9,2,0.11095563
130872.516,-4.2753525,2.5659158,2.0759127,287744.97,4,-0.2967936
128237.25,-2.4958575,3.0690804,2.0101266,439190.75,2,0.2930318
130586.16,-1.5080173,3.0083368,2.3613577,122368.02,4,-0.033632386
133944.05,1.0999779,2.7718396,5.1315417,604040.56,2,0.09258847
134879.77,-0.54920447,1.2174833,3.3108592,607846.25,2,-0.55017006
134844.31,-0.39126062,2.5953329,7.165039,1.270862e+06,2,0.08229802
119824.19,-1.5114344,0.88711905,6.888611,1.462661e+06,4,0.06930275
121484.62,1.2055979,0.804271,5.59068,940182.2,2,-0.14696084
134376.8,-3.5514948,1.1237273,4.684505,486656.97,4,0.31922746
122855.17,-2.2415714,2.8341925,2.2291906,283265.88,3,-0.19777882
119930.21,-2.194511,0.4330578,6.0218287,848907.7,4,0.12711932
125608.03,-2.1570132,2.8538265,2.3456712,133506.1,3,0.029557737
117713.73,-2.1895046,2.2305508,2.6229475,203833.45,5,-0.16270061
132753.75,0.91192734,0.61842346,4.8909125,487870.84,2,-0.11472734
131397.03,-3.0113106,0.31899428,5.2577343,444412.94,2,-0.041328188
118198.61,0.26212788,2.9616327,4.090639,2.3533242e+06,3,-0.89971274
118658.72,-2.4969203,2.7130044,2.60234,235941.77,3,-0.20635177
120159.03,-0.52798736,2.377701,3.7557378,477520.97,2,-0.06396944
124496.02,-1.7095523,0.43073517,3.9637685,420306.16,2,-0.111710325
118585.28,-1.51983,2.235072,2.0755396,189619.88,4,0.8630134
123290.555,0.91398096,1.6419774,3.041881,239404.75,2,-0.17603187
121835.21,-1.6892719,2.5224695,4.703759,604501.44,4,-0.120050445
132394.84,-3.3210824,1.625845,4.076979,293852.72,3,-0.27527028
115087.41,-0.68378574,2.0230541,2.0153985,115502.13,2,-0.17206597
115764.78,-2.9084911,2.8830004,2.0388398,285427.72,2,0.11536335
117659.805,-1.5139033,2.3355012,3.93729,255058.52,5,0.05414923
127284.31,-2.7433455,1.8491788,2.4172313,141347.81,2,0.1522176
132846.47,0.15879178,2.1708736,3.5446477,275749.56,5,0.11888107
128369.88,-2.2015202,1.8702223,2.0959158,103100.28,3,-0.20034595
134681.3,-2.7764626,2.8144774,2.9192889,248247.77,3,-0.35935247
121686.98,-2.395792,1.8419307,2.805816,173886.92,2,-0.27166122
127712.84,-1.6689538,0.14975627,2.8582442,156798.45,3,0.05891077
128937.47,0.07736289,3.091259,4.1186185,314620.9,2,0.05349919
123542.56,-2.385861,3.128634,2.1279457,268432.44,2,0.16842139
127844.79,-2.9951594,3.0577898,2.7586956,258689.89,3,-0.084154606
120638.0,-3.4152699,2.3930464,2.9667091,156388.86,2,0.14685775
119739.91,-0.0002462571,2.5004056,3.8139956,598580.75,5,0.6302959
125723.445,-2.1782126,1.959789,2.5213778,703115.0,5,8.992574
126020.125,-3.0380526,2.506776,2.2691402,241186.19,4,0.151112
116092.53,-1.4573457,2.4730592,2.8858454,230264.11,4,0.1012378
117145.58,-0.2022747,2.5001447,5.269202,667411.2,8,0.024646774
123656.555,3.3599558,0.4555235,2.3594456,308131.97,3,0.39301485
122724.555,-1.2734624,1.7873433,2.2938066,255730.9,2,1.1832173
116070.69,0.30892837,3.0302162,4.0600786,1.031911e+06,3,0.34124538
123852.67,0.39387286,2.836965,2.2374177,219431.66,3,-0.11031673
133084.27,1.4819537,3.0145485,5.4076676,639313.56,3,0.008208694
122247.91,-0.24947634,2.0737553,2.467152,131157.39,2,0.13040034
134975.81,0.22269408,2.377958,3.9635608,468864.97,3,-0.2383221
132051.89,-2.7348647,2.8448474,3.6395414,385033.6,4,0.16359474
127013.15,0.13349785,2.9360836,5.0693445,751634.75,4,-0.065085165
127094.55,-1.3046364,1.6227592,2.8997335,278139.72,2,-0.5326639
133968.6,0.9401274,2.7796032,3.0526552,285866.47,5,0.04776376
115124.92,-2.181198,1.9358048,2.1276257,151415.58,4,0.40977445
121975.29,-3.4650092,1.9251921,2.3048527,146164.64,3,0.05534318
130618.414,0.40153006,0.104580045,4.551293,717179.8,2,-0.028568385
123004.086,-2.9443443,2.967305,2.2261422,265710.8,5,-0.26775998
122159.9,-2.9659917,2.577587,2.3668165,152611.0,3,0.12266375
126107.84,-3.7325413,1.5096765,2.5657747,154227.86,4,0.066702835
132860.3,-0.5550802,2.6439986,4.0057397,274017.34,2,-0.043520615
123278.56,1.8799417,0.57968956,2.5517921,197789.7,2,0.22454038
124703.27,-3.7770245,0.47288966,2.3565202,170599.92,3,0.15976334
116306.66,0.19648226,2.7063568,4.7922177,612532.6,3,-0.12693486
118331.734,-0.6139412,2.3793023,5.9186826,1.4140238e+06,5,-0.22765242
134726.8,-0.7631651,1.8756242,3.5800557,289437.25,3,-0.09760305
119372.836,-0.8922891,2.8790276,2.0345244,290984.53,2,-0.21886563
131424.25,-2.7581737,3.1075606,2.7134044,659145.56,2,-0.09685719
128219.98,-1.6702027,3.0298178,3.9094987,413771.28,2,0.22464736
118902.016,-1.9754531,2.5051448,3.7663863,635856.75,5,0.015900912
118935.945,-3.393727,2.136738,3.0418246,156537.25,8,-0.13395499
128149.68,-1.431357,2.8444407,3.3582473,233483.86,3,0.052000616
134366.39,-1.8000338,1.7506578,5.8763266,670751.75,10,0.047692
115703.98,-2.9890046,2.2631238,2.7019656,198761.81,2,-0.12855588
116494.87,-0.8597697,2.8075206,7.0988255,1.4024446e+06,2,-0.03300274
133269.98,-2.8533852,2.7012153,2.0854032,286831.47,3,0.14405863
120887.914,-0.50979334,3.0667138,4.3290634,976748.4,6,-0.015062434
130488.77,-4.0204506,1.0529865,2.6132932,124540.3,2,-0.07312403
115723.9,0.98406255,1.8930273,4.357592,534089.9,3,0.22471948
116633.78,-3.4135673,2.7571988,2.985928,189952.48,2,0.058961697
120746.13,-2.7742128,2.4862158,2.9290864,1.2882662e+06,4,-0.7438802
122937.9,1.6562749,1.5807693,3.6911407,424171.06,3,0.2873991
124191.836,0.48507953,1.8145947,3.1649456,323542.12,2,0.38482335
122116.81,-1.6862395,2.523048,4.1201735,545255.6,2,0.2776796
131980.47,-0.58566564,0.85885817,4.0601363,530783.75,4,0.1531031
117091.016,-0.81627494,2.5877233,2.2381601,227040.44,2,-0.262524
130313.85,-1.4358355,3.038306,2.926524,237923.6,2,0.09435168
121697.35,-1.8176695,2.6603267,2.6215,259764.08,5,-0.07703998
118744.26,-1.9385777,3.0845573,2.3249097,348273.56,4,0.024557259
130577.05,0.7240344,0.5507997,2.801664,237989.66,2,-0.17641596
126500.68,-1.003923,2.7312508,2.931343,229926.69,2,-0.10515882
131627.47,1.6882685,0.1399641,5.0617347,487214.8,2,-0.017049575
119138.23,-2.6851633,1.9580194,2.333741,197644.05,2,-0.7317575
127417.66,-0.78426725,2.9459634,2.004331,166839.12,4,0.021523016
130893.375,-1.3062643,0.48524866,2.4885154,140469.17,3,0.7492502
127227.72,-2.1680927,2.883734,3.3081555,248361.08,3,0.08832586
130021.4,-1.5125647,1.4393187,3.323409,272244.66,2,0.15521981
120085.08,0.08468606,0.7121877,4.609446,492306.9,2,0.10661986
118155.64,-1.2216837,1.6198442,4.4767447,315511.47,2,0.071088985
128671.01,-4.137756,1.1062387,2.902687,149926.48,5,0.34346426
123089.586,-1.139273,2.9181075,2.142416,308563.78,2,0.1156224
126682.1,-3.0442317,1.7505033,2.1427517,132878.55,4,-0.17505124
116916.12,-1.2718663,2.1600628,2.2012196,314023.75,5,2.0864177
124962.61,-1.6832888,2.0722094,2.5291884,295807.72,3,-0.45331463
120318.945,-0.17745781,2.8514624,3.4842,345079.28,4,-0.12581535
115471.92,-2.007764,2.7830222,2.6699965,141970.88,2,0.00048554534
125828.28,-2.3164074,2.9252276,4.5792117,1.3862834e+06,4,-0.061831765
118583.32,-2.819592,0.8632514,3.817146,331929.88,3,-0.2669527
115586.734,2.209879,1.5398504,6.505181,1.1814285e+06,2,0.11182387
131608.02,-2.3748608,0.57506114,7.4668016,1.4897675e+06,4,-0.06790774
115195.18,-1.5139318,2.8917956,3.031815,262953.12,3,0.11634243
121653.31,-2.0681918,3.0933168,2.4834113,238696.7,3,-0.089676745
121207.74,-3.2278311,2.2500107,2.5518517,216232.66,5,0.9850504
116858.32,1.0490748,2.470324,6.1571183,781160.44,3,0.048636004
115908.66,-2.1349185,0.932297,2.1052694,90006.58,2,0.5862397
118307.32,-2.5096667,1.6086342,3.723754,321360.9,2,0.20418712
134528.61,-2.1826982,2.776508,3.09313,1.0590725e+06,4,-1.8972456
132237.62,0.6206896,2.2120137,5.490066,544529.4,3,-0.115622915
125981.0,-0.32536978,2.1732187,2.3041203,316868.38,6,0.5396737
118066.94,-2.202072,2.7126634,2.0429049,236624.27,2,0.51168346
115720.92,1.8196335,1.8850497,4.7315855,468173.16,3,-0.1404208
133234.0,-1.7186804,2.0488951,2.8751087,171500.4,2,-0.12991983
121670.97,-3.4964874,2.5997334,3.4209676,273962.75,2,-0.08498292
131480.95,-3.6126459,2.4994638,2.867204,617765.25,5,0.52635825
126771.58,1.5642885,3.0285068,4.467263,517831.75,3,0.037440352
126416.32,-0.95334363,2.655639,2.6550796,496077.62,3,0.44954646
128207.19,1.2962625,3.0426764,4.48654,581313.5,3,-0.04511681
120094.39,0.6830375,2.736001,6.408428,1.6770882e+06,4,-0.0057104654
131772.11,0.044789523,0.77373457,5.314245,581275.94,2,-0.06447656
115805.37,-1.4985061,1.9993596,2.2364283,156057.81,2,0.26200938
115741.08,3.326033,1.9985665,4.024638,854716.2,3,0.46192694
134999.34,-2.1092505,0.5718475,5.276676,890083.3,6,-0.08416022
126524.055,-2.9309855,1.7113614,2.3702006,159853.78,4,0.2940524
122698.11,3.8183937,0.027323008,8.667152,2.4721248e+06,5,0.001713546
122365.445,1.9637115,1.4241776,4.1776743,520422.12,3,-0.35849962
132972.97,-3.7971246,0.6475291,4.4878235,335412.1,3,0.033194587
124359.016,-3.3614194,1.6033776,2.0897958,210250.0,5,-0.17037353
130491.625,-1.1678307,1.1567819,7.721533,1.8160146e+06,3,0.07052449
116183.47,0.36561456,2.5345175,4.391235,563436.7,4,0.0711494
134093.5,-2.858124,1.081959,3.62304,223387.75,3,-0.10022655
122396.42,0.7073237,0.42338586,7.0196857,1.562193e+06,3,-0.03543503
115444.64,0.10321045,2.594811,2.6624007,394495.56,2,0.24461631
131053.63,-1.4616512,0.5734142,2.2031436,174705.98,3,0.5721741
121508.21,-2.077459,2.3599594,4.2959423,325058.53,2,0.01808156
115127.695,-4.5307465,0.9827898,2.627706,168808.67,7,0.099289656
120774.94,-1.2357919,2.7948084,3.0249531,218534.44,7,0.003982957
125050.65,-3.0311646,1.0320116,5.7074842,730027.7,3,-0.16382323
121376.35,-1.252622,3.0961807,3.8243065,499728.9,4,-0.14785454
121886.8,-3.2259371,2.4645767,3.2325375,228156.61,4,0.4835123
133566.72,-3.0238936,2.3282466,3.475228,201537.58,2,-0.08168038
132664.33,-2.8010893,2.1041617,4.603139,459614.66,2,0.16406634
126380.11,-1.4503015,1.9705678,2.0781596,171830.72,3,0.23564532
129330.4,-3.077867,1.9240689,3.1999803,180829.5,2,0.17426006
123510.58,-2.586073,2.3820472,2.5825071,184870.27,5,-0.1590816
122530.89,-3.1870496,2.7987123,2.0167406,113387.445,2,-0.09564305
120433.18,-2.4259603,2.156753,2.3147628,130662.8,5,-0.7187946
119540.63,-0.6862945,2.9492345,2.794457,477536.97,3,0.08364402
125484.81,-0.1702003,2.4410625,3.1039138,248992.38,4,0.18803039
130377.65,-2.3745944,1.2303824,5.7441287,668323.3,5,0.054427575
126564.92,-1.4135082,3.1326375,2.6853511,175035.31,2,0.0061782505
125204.36,-2.2733881,3.1404572,2.0889535,107687.27,3,-0.020462304
115035.71,-0.30405924,2.4096837,4.0242662,435190.62,4,-0.038835846
119274.51,-1.2781962,2.9589038,4.43482,306741.12,2,0.02961444
130469.29,-1.0358355,1.2592418,4.469261,469068.5,3,0.1273306
119426.38,-3.4102485,0.82955456,4.6630893,343999.88,2,0.015479846
129150.7,-2.564041,3.1296856,2.6340632,417587.8,3,-0.21821856
123630.375,-2.9305768,2.0667074,2.7931972,202786.45,3,-0.069477186
124956.18,-1.2733644,1.860626,3.8385797,523159.47,4,0.039720114
116703.15,-3.0140574,2.9863806,2.8882961,525169.94,3,0.4857969
121558.19,-2.68322,1.1002893,2.5144894,275484.44,5,-0.23304886
124317.35,-1.526283,1.0203863,6.7415543,1.6723174e+06,3,0.11663231
132547.72,-4.1950355,2.4694316,2.4589133,200255.47,3,0.7589936
119441.63,-3.2506309,2.4958165,7.5894985,1.8827915e+06,4,-0.05034842
123278.72,-3.4752169,2.6975927,2.052136,267165.28,5,-0.21739958
119981.266,-0.4055857,2.4853761,3.5509853,393006.1,2,-0.2369808
117936.48,-1.4611555,1.8876913,7.0827813,1.2329672e+06,2,0.045328986
124532.67,-3.8557365,3.0251408,2.3575182,162000.61,4,0.03777307
116333.79,-2.4918926,2.7702875,3.5951164,230879.95,3,-0.060202375
119050.95,-2.8628535,2.79007,2.1292033,158110.25,2,-0.25049904
128446.14,-1.2970104,1.8758599,3.0773757,175233.62,3,0.16584344
133233.0,0.3812066,0.54409397,4.384412,609455.9,4,-0.14220445
116038.92,-0.918609,0.3596456,2.5804105,126253.35,2,0.053647738
118066.34,-1.3294957,0.1947819,2.051647,119116.164,2,-0.096245274
131064.04,-1.3478009,2.6633127,3.910152,623671.4,3,-0.15872318
121176.12,-0.9896789,0.71400964,2.2165818,158420.7,2,0.42349267
117562.27,1.1581912,1.6716028,6.4168506,912736.56,5,0.09593809
117571.79,-0.55792475,0.9508325,2.2970457,252414.14,2,0.44150287
130217.76,-1.3520001,2.6102276,5.0634375,480053.56,3,0.10885195
